doctor_id,user_id_fk,phone_number,specialty,license_number
37083,37083,91738955,Family Medicine,f3e473cd-c87d-4181-8120-81fac28222fb
37084,37084,83719126,Internal Medicine,8deff47b-d4f3-48d6-a5c0-37e1ab9bf933
37085,37085,96523482,Paediatrics,134c22d0-35f5-44b5-84e3-a077af55b197
37086,37086,97707769,General Practitioner,eaaefa72-c1e3-476a-b647-695eaced344c
37087,37087,80602510,Orthopaedics,58b895fe-8caf-4fb9-a1bd-567d9ec6dbb2
37088,37088,98721946,Orthopaedics,ffcbbe27-a4d2-41ac-96c1-18e5f9f986cf
37089,37089,87092784,Otorhinolaryngology (ENT),f02b0514-2c2e-4791-8b2a-d1c7161880ed
37090,37090,80331162,Orthopaedics,a6eeef43-37b4-4afe-b3ae-1828b8d7761b
37091,37091,88617545,Cardiology,58b6f8e3-3684-42e5-a73f-fde312b2a24e
37092,37092,82822504,General Practitioner,fa1e7339-ff17-4da3-b969-f800cd6c34e6
37093,37093,83862375,Obstetrics and Gynaecology (O&G),97a33912-f306-4ba3-ba77-69a17bb6f07e
37094,37094,89002210,Dermatology,b724517e-adcd-4e93-b748-5b7506642560
37095,37095,91216860,Ophthalmology,b94c7e01-926e-41bd-9972-06f8537059d1
37096,37096,97888698,Obstetrics and Gynaecology (O&G),9448a7c5-d650-4a56-aca5-b594d79d874d
37097,37097,90019231,Family Medicine,a2b1a64d-1019-44b4-95bb-a3ad073850a1
37098,37098,84165208,Cardiology,3c4ce1e4-8d43-4bbb-85ab-736d2c882eb6
37099,37099,89961530,Ophthalmology,7c874529-d103-4717-bcaa-ed3fc591931b
37100,37100,97414893,Dermatology,4a7edddc-6465-4711-984c-bc4741a50a50
37101,37101,91245981,Family Medicine,42a3b239-c4b6-4e01-a1f3-b55cd1b70ca2
37102,37102,87913505,Paediatrics,6d7f3c17-187b-4a19-b8fd-6f3632351dba
37103,37103,84596209,General Practitioner,4383540d-e1f9-42d2-b464-2e0b8d27eddd
37104,37104,91005453,Family Medicine,6a6a621a-c031-4b99-ae61-e3502ef4b3cd
37105,37105,90411821,Family Medicine,86d25686-f94a-418c-af92-9ee0dc0ce859
37106,37106,88087049,Internal Medicine,10771d2b-14ea-471d-938f-5555ca035e1d
37107,37107,82164571,Ophthalmology,a79de2b9-92a2-46c7-a202-d8a66d422545
37108,37108,93571686,Otorhinolaryngology (ENT),0d40fb9b-092a-4922-be4c-c50e1ad68c2a
37109,37109,83912727,Paediatrics,43fdc4e5-928c-4c7b-a14f-0020c5cfb042
37110,37110,99791003,General Practitioner,acbb4e0a-6c9a-4525-a8db-454a6bb2ee70
37111,37111,84015599,Obstetrics and Gynaecology (O&G),896f79d5-b127-4dcc-b3d7-5f80dd73fbc5
37112,37112,80411689,Dermatology,9ba5e9f9-7be4-426e-9056-9959ebb9d1bd
37113,37113,80775101,Orthopaedics,4e3941d0-b770-48de-bd31-a6c151e6193b
37114,37114,99254047,Family Medicine,dc9459aa-0a1f-490a-a378-51129e8ed173
37115,37115,80480574,Otorhinolaryngology (ENT),0bfcadbb-120b-4872-8570-197f58876583
37116,37116,90660552,Obstetrics and Gynaecology (O&G),c047224f-4a42-4ecb-9746-374fa70c3a06
37117,37117,89657052,Family Medicine,46b9628f-1b46-4deb-a7e8-b83e48645391
37118,37118,97634927,Cardiology,35a6c50a-32cf-485f-b2aa-d06588a15ded
37119,37119,83671932,General Practitioner,6a6f6201-f78b-4101-a3da-78a9808a7fba
37120,37120,96402802,Internal Medicine,5d0656b3-a7f1-4b20-9f36-2b4f3243a821
37121,37121,89040011,Cardiology,26cd997b-50f3-4b7b-a6dc-49c8497dc5b2
37122,37122,96643241,Cardiology,6f12df68-7430-4341-837d-583465f4de53
37123,37123,85843147,Ophthalmology,54ffc67c-3da0-4b10-9081-602109095237
37124,37124,88529599,Obstetrics and Gynaecology (O&G),268c9076-d2fb-4cb2-b7cc-4503aaf058e0
37125,37125,96378059,General Practitioner,1ceb42dc-afbb-449e-a2f6-c0371ee376c0
37126,37126,84081278,General Practitioner,ee58d3f2-00dc-4618-bd3b-2be213963e94
37127,37127,97368553,General Practitioner,ab17735a-4379-4f54-885b-2d865af73f06
37128,37128,97980631,Internal Medicine,897e422a-310f-4c6a-8052-9a81a46dc786
37129,37129,99982840,Obstetrics and Gynaecology (O&G),49ef5dd3-1cd4-4749-b02c-eb0507d7a192
37130,37130,93437090,Cardiology,b89d4c8f-eef1-4b73-b3b2-baa97fe24f66
37131,37131,86389967,Paediatrics,3e543ea9-353c-431f-8961-3024b266a804
37132,37132,83143344,Family Medicine,b8362545-79c5-40e5-b133-1dd25043bc32
37133,37133,90950908,Orthopaedics,3f6e4b5f-6353-48db-b997-30139f845339
37134,37134,81748193,Dermatology,fe7f18a5-4d84-4700-b1ec-fe6ed727fee3
37135,37135,85296477,Internal Medicine,e13be9d1-2079-46f8-8323-e19e5c94134d
37136,37136,81493949,General Practitioner,85e451dc-ade2-482e-834f-74db010de54c
37137,37137,80951157,Family Medicine,753d4751-8215-4d23-a0e1-67680aa84061
37138,37138,85674910,Dermatology,008dc081-2bc5-484d-8a38-a720b8ae8790
37139,37139,82149749,Paediatrics,e34e5fea-abba-44fc-864e-51a3adc1d8fa
37140,37140,80944074,Dermatology,162dda5f-2856-4229-b837-57f8207e7d49
37141,37141,82934552,Otorhinolaryngology (ENT),bb54684d-efae-45a7-8660-b552db5e8c18
37142,37142,89548222,General Practitioner,0f1db5b4-2c46-4eca-852e-7073b082fa9c
37143,37143,83505087,Internal Medicine,e2f1201b-69fa-4816-ab35-cc9f2877be02
37144,37144,89719000,Obstetrics and Gynaecology (O&G),4bd8fce6-6172-40c1-8da4-424ae62fcc19
37145,37145,88086677,Family Medicine,ae86b4c1-002c-4aaa-bab2-dcac8e90981f
37146,37146,82835871,Otorhinolaryngology (ENT),78ca40c6-69fa-46d5-97d5-8d412b2b8270
37147,37147,80883310,Internal Medicine,55e3c063-6c9b-4745-86cd-0e2c986c7875
37148,37148,92906771,Paediatrics,4c332a3c-8ce3-4ac6-a0c0-e1c91c813cd3
37149,37149,98520641,General Practitioner,b6c2120b-3451-45c1-a8d4-653f98fd0677
37150,37150,94675236,Ophthalmology,8e558297-d7b2-416c-b1b1-4f6e9b54617c
37151,37151,99097610,Paediatrics,47ede416-d969-461e-928e-0e51ac0d2e95
37152,37152,97840028,Otorhinolaryngology (ENT),a0c7c9f2-b36b-4d83-a9f3-cf01f50eb777
37153,37153,86220067,Dermatology,c0005625-382b-4eda-b08c-eaea60649070
37154,37154,99504990,Cardiology,85930dec-1514-4b9f-99fa-1819ca59e6e1
37155,37155,98948290,Otorhinolaryngology (ENT),82554504-1262-4695-a329-37b8f5d56894
37156,37156,94609400,Ophthalmology,cd4a2507-1255-4f95-88d6-014449f8c7b1
37157,37157,80989404,Orthopaedics,9e715839-4d91-4c71-8d48-fe87bd228aad
37158,37158,82154620,Internal Medicine,905a3f43-537e-4ed5-af9c-67af70377ce0
37159,37159,98448295,Paediatrics,d666d642-cf08-4c13-8d79-8695f2d1847d
37160,37160,84034469,Ophthalmology,fe0f2bdb-9221-43f5-aed3-9fe7cbcb2805
37161,37161,93589772,Dermatology,b7ad580b-228e-4fa8-a76c-ea1effab9f5d
37162,37162,91068389,Internal Medicine,2c86c3b3-0637-43ee-938c-466a18686ce9
37163,37163,90712196,Paediatrics,29b22079-9513-449b-8455-d8c16c31adbb
37164,37164,88157797,Internal Medicine,e7ef6832-0a75-45a5-956b-427a276e0903
37165,37165,97898867,Family Medicine,a4e689a7-73e0-4078-9055-09d8af142720
37166,37166,93402729,Dermatology,42530797-68e8-4510-8768-616f66cc6c2c
37167,37167,97508356,Cardiology,01be1102-8e99-4f8c-9844-0d4ce3d906db
37168,37168,80423590,Internal Medicine,9017cc4d-b884-495b-ba00-6d230362a43a
37169,37169,95643056,Family Medicine,b19e5d7a-3c02-49ac-8edb-a091b935cb53
37170,37170,98202372,Paediatrics,142898dd-517a-460b-96d8-f50d08fe94de
37171,37171,92197205,Internal Medicine,b92210e6-c1b0-450e-8299-80f3aad0fc82
37172,37172,87544287,Paediatrics,e04ff340-93bc-4890-83f5-9b631cf5e12c
37173,37173,82648658,Family Medicine,e6aa003d-88b3-4138-ae99-e1873b1b0490
37174,37174,93778418,Family Medicine,f4c19077-f2b2-44d6-bb4e-675b81c90bde
37175,37175,91535681,Obstetrics and Gynaecology (O&G),250e8015-fead-4ad0-9d29-24d7fe1227e7
37176,37176,90281770,Dermatology,570de55f-2f5c-400a-b3b2-d6d2c93df6ee
37177,37177,81662180,Orthopaedics,4630f896-5af5-4886-a9cb-845ca26c579b
37178,37178,87233032,Internal Medicine,51de8c16-bed6-40d6-91fe-10d4ffac3a7e
37179,37179,82407578,Internal Medicine,46fa9a4e-f201-4235-8391-a3768896f7fc
37180,37180,88481678,General Practitioner,f48f470e-1b9e-40e9-8bab-9770ee4897cb
37181,37181,82599333,Paediatrics,1b0e88b2-0587-46ca-8e6a-91e524b02159
37182,37182,89280905,Dermatology,0d868580-1283-4e23-91b5-275c3f9e1de0
37183,37183,81504618,Obstetrics and Gynaecology (O&G),2d747f3b-6b2c-4a13-ac47-fdfa8d0a03ce
37184,37184,88522066,Cardiology,a667e661-b5c6-46b8-be14-f4a5d64898f7
37185,37185,83345785,Orthopaedics,ac0aa61a-9df5-420a-b058-871bc0c825a5
37186,37186,81294056,Internal Medicine,cb10710b-0b28-498a-8b8b-eb0f655027ef
37187,37187,90898921,Orthopaedics,1b5c7472-2d37-46d6-a84a-754a0becd878
37188,37188,99558900,General Practitioner,f3488ec6-5844-4402-9704-ead8c969eb24
37189,37189,93902319,Obstetrics and Gynaecology (O&G),5bee28f3-2ee6-4f11-9b32-837c87bc3a77
37190,37190,87202104,Ophthalmology,863b491e-51c3-49d9-b568-f24f0aca8229
37191,37191,88342346,Cardiology,a0fe5328-565f-40f6-af1b-a6218a575256
37192,37192,84109528,Dermatology,a578cdcd-7e15-4312-bd67-0b5e64d2fe48
37193,37193,87019342,General Practitioner,bccd5995-e1fa-4e65-8c61-d040aa89d4d1
37194,37194,88249894,Ophthalmology,a4b916db-b3cb-4386-8d30-8979dca537c1
37195,37195,96946832,Family Medicine,d3a6da84-5b43-4436-b3cc-1aed3a566af1
37196,37196,87080028,Obstetrics and Gynaecology (O&G),d629c68d-5524-46e4-8508-16b3ec17f40d
37197,37197,82442342,Ophthalmology,512cb46f-81c6-4f4f-8f8d-64ac31ae2149
37198,37198,80924612,Internal Medicine,07e8ef45-b630-4ecd-81d7-f32168f1b87b
37199,37199,98869391,Orthopaedics,15dc54f7-081e-4979-92c7-426c2148c20a
37200,37200,96699844,Dermatology,64bc8b6a-8b01-47fa-a063-1e311e5fe9db
37201,37201,86196610,Paediatrics,e7bbe15d-ccc0-4541-b9c4-2df8bb4a1bc7
37202,37202,84403727,General Practitioner,e61800ae-2aff-4829-8893-eb5129cdbdcc
37203,37203,83598415,Otorhinolaryngology (ENT),6b8013aa-2c15-466f-beca-51561335f3b9
37204,37204,82965364,Family Medicine,3f870078-a3b1-4e18-819f-9e42a9e6861a
37205,37205,86145401,Cardiology,78f4166d-7f00-4476-9a64-c47ec2d937f3
37206,37206,99947792,Family Medicine,9985b460-a9f7-4425-b07e-c680de01add7
37207,37207,85153344,Internal Medicine,9c6163ab-b48b-4e84-8c0b-9dafd4c6c200
37208,37208,97559107,Orthopaedics,985bf339-7382-4d31-884d-3f6faaee5fc9
37209,37209,87036313,Paediatrics,ab38dda2-0bb5-45b4-b948-bc25e9ebc166
37210,37210,93556703,Dermatology,6ba3c80d-bc99-4eca-8f42-fed9252b5d18
37211,37211,83633139,Cardiology,832ffd80-1b3a-44ad-a49f-6f68ab6c5b4e
37212,37212,96934330,Internal Medicine,8f6d7c10-2daa-4983-bb6b-004420c3243e
37213,37213,98685388,Paediatrics,6300526c-e094-4714-8a65-faac79ca247c
37214,37214,96103811,Internal Medicine,7a44df8e-c3a7-4147-9acc-7f6d0833a4aa
37215,37215,93280373,Dermatology,d6467346-eac1-4413-8c25-1a9af2400795
37216,37216,98752315,Obstetrics and Gynaecology (O&G),d78360a7-7026-48f4-8915-87fce6ce98ff
37217,37217,99434498,Dermatology,3c3457bf-6948-404e-8b31-29900c63f2e9
37218,37218,84364702,Ophthalmology,ee6b010e-b9da-4758-883c-e452126c7a61
37219,37219,80704311,Otorhinolaryngology (ENT),cda75f7d-2355-4ee7-8bf3-853067c3bb3e
37220,37220,92463847,Otorhinolaryngology (ENT),b623048a-eb71-463a-afaa-6c59f3c5b884
37221,37221,93270136,Internal Medicine,1669b71a-299d-4d4e-8b28-c78e624c61eb
37222,37222,88608814,Obstetrics and Gynaecology (O&G),fe132763-5d1d-42d8-973c-00c4e86fd55f
37223,37223,91849457,Ophthalmology,b8fa36e5-58a2-4e96-a6f6-6d764b96fc81
37224,37224,87827207,Family Medicine,70248db2-dbe0-4848-b07b-abfe380d8182
37225,37225,89162900,General Practitioner,c6e210c6-f70c-4a53-9b55-2a21b72830b7
37226,37226,82765185,Family Medicine,1b42a717-f5b8-4ddd-95da-bd70032ff0c8
37227,37227,83886762,Dermatology,4e76a146-5ddd-4006-82d0-a13273556aff
37228,37228,80306814,Cardiology,83e7bb4c-ad33-49ec-abf4-9b707120dbe5
37229,37229,83303186,Obstetrics and Gynaecology (O&G),f5c1b179-883a-49f1-b65a-dbfce07f8e6a
37230,37230,94833432,Paediatrics,466a5e74-6a41-4b6e-b1c0-f1b5f87e6529
37231,37231,86372236,Otorhinolaryngology (ENT),4366fc4f-46a9-4fd4-a867-30f70292133e
37232,37232,99885381,Cardiology,c0a0206f-0b62-4ee6-b777-213aeb83f1b0
37233,37233,97756804,General Practitioner,a357674e-4731-41c0-ae3a-cb62935598db
37234,37234,90959223,Otorhinolaryngology (ENT),481900b9-ce4a-4155-ad7f-b5697eba9dd0
37235,37235,85070009,Internal Medicine,6e80ddbf-1ba1-47f6-91b7-12b94b5669ba
37236,37236,92346651,Obstetrics and Gynaecology (O&G),8f7b8844-dbab-4cc7-a981-374f5105dd9f
37237,37237,95729985,Dermatology,131f1a02-4e2b-40a5-8929-154e6bcf2bbd
37238,37238,85036576,Orthopaedics,2b9caaba-7ec5-4188-bd47-2810441077ee
37239,37239,80061401,Paediatrics,a97197ef-8959-4adf-8f58-b733e6287e05
37240,37240,94573086,Otorhinolaryngology (ENT),977fa521-89c5-46fd-9b30-44546ff5968b
37241,37241,91395450,Ophthalmology,629e294a-4e54-4adf-87f7-5b93698c70c2
37242,37242,98108519,Paediatrics,86641d26-ad9e-4ca7-8711-4166fb9208de
37243,37243,86119787,Ophthalmology,ce3dfbb5-edc9-4eb1-a919-f5ee65b460ef
37244,37244,89743651,Orthopaedics,585f4817-d585-4d67-b54f-21484b992933
37245,37245,95563421,Obstetrics and Gynaecology (O&G),4ae596b5-538b-43f6-a827-8f7fa9d98fab
37246,37246,95878711,Paediatrics,481e54b6-715e-4ed1-b4d5-5898875f6049
37247,37247,87097707,Internal Medicine,333fff41-1a45-4287-bad6-53d8339b40f0
37248,37248,95739412,Dermatology,f0bf1b20-195c-4716-8f98-f4b1e8a36585
37249,37249,83011706,Internal Medicine,a9c3090a-81c3-4439-a30d-7e714034b498
37250,37250,82246373,Otorhinolaryngology (ENT),ad24f484-7db6-4387-a08b-24d60f6ee300
37251,37251,87306234,Internal Medicine,1fa27a62-d389-44a2-ad03-5cd0fd833edb
37252,37252,96329888,Dermatology,c127710c-1492-4443-acc5-1583fb82ecf8
37253,37253,92088451,Dermatology,e420bc11-14c9-4325-905c-f5db1e502c5d
37254,37254,82543544,Paediatrics,130bd942-c0b3-41c8-9a9b-dd165a0006c4
37255,37255,87058347,Orthopaedics,f32b70f3-c131-4a31-ae50-43ab653f8f3e
37256,37256,97788116,Otorhinolaryngology (ENT),4ec34853-62b0-421d-98e4-1cb95856ac00
37257,37257,97336744,Cardiology,70370793-ed88-412a-99b7-65aba46b2cbd
37258,37258,85548152,Otorhinolaryngology (ENT),2e91843d-a73e-467c-8de0-5a29b1d9c8a6
37259,37259,86994269,Cardiology,f90c34e4-bd9c-4611-8d99-dab7142616a3
37260,37260,93264648,Dermatology,87cbcfab-76d1-4d3e-be64-ba38ad7815d0
37261,37261,84512808,Obstetrics and Gynaecology (O&G),8827fe21-f314-4619-87cc-cbcfb024bcb8
37262,37262,85358454,Ophthalmology,39c72c77-a6e5-4b1c-ad27-7d8be33125a8
37263,37263,81330572,Family Medicine,2e0b11b2-0dc4-4137-be79-16901431905b
37264,37264,94549219,Internal Medicine,315f6049-d409-475b-bce9-8617bcef398f
37265,37265,88708716,Paediatrics,4d9312eb-d1a0-4ab7-886b-a316ace585a2
37266,37266,89392153,Ophthalmology,b0d75f4a-e0fa-47e9-ad25-8679edd9ae93
37267,37267,92558912,Ophthalmology,a2c86332-8d91-4fae-8a4c-b2e845d1cae5
37268,37268,81515025,General Practitioner,202a5586-f5e6-4cc3-887b-c1b38f6aaeb9
37269,37269,97181000,Family Medicine,e04657d4-6991-401a-a508-a4be7e1c4042
37270,37270,93939945,Cardiology,9bf60479-a5f0-4d2e-b751-22863bce0073
37271,37271,97701614,Otorhinolaryngology (ENT),6f6d3df4-d29c-4b42-a75a-d79f77618bc9
37272,37272,80321560,Dermatology,d3912709-7ec4-47c2-a000-cc65e759611d
37273,37273,87477631,Obstetrics and Gynaecology (O&G),d1d9c5b5-14a8-400f-aecd-fd9f00cb27a9
37274,37274,81582241,Otorhinolaryngology (ENT),b12df338-dd0a-46c5-94a9-9356ea09214f
37275,37275,91082072,Cardiology,fe38caf2-c4c0-43c8-b87d-7e808499c06b
37276,37276,99304312,Family Medicine,a3397a63-6f5f-40ef-bab4-6b3206ede811
37277,37277,83602199,Ophthalmology,a77c7d52-686d-4f39-a88f-931f16109b64
37278,37278,91000930,Orthopaedics,1468eb29-d676-412a-b18e-af5c8b2b023e
37279,37279,80358141,Family Medicine,2b542362-dea6-458c-b626-a6b2b7e8889e
37280,37280,84380042,Paediatrics,5767621c-6f41-461e-b872-94ea932d24b0
37281,37281,84127862,Family Medicine,c75639a0-4e4c-4e43-878f-a538748f7d93
37282,37282,91060515,Internal Medicine,c29bf698-d7a8-4544-97fa-d9d03f39f33e
37283,37283,88798724,Dermatology,051efee5-f3d4-4ea2-84a3-76a0e57d2430
37284,37284,91475532,Cardiology,70f8ad8c-6bfb-479d-bc2a-cbc8f11b8985
37285,37285,81368917,Ophthalmology,f74ceac7-33ce-4cde-9f6e-d212e7bc8b82
37286,37286,82824179,Cardiology,4820bf85-0923-4537-a7a3-69fe75c87b3e
37287,37287,81088850,Otorhinolaryngology (ENT),ef7129ab-c908-45c1-baae-00ba8883dafc
37288,37288,93196006,Internal Medicine,574d4f9e-dd9e-47a0-b008-b77a1290dbb5
37289,37289,96612934,Otorhinolaryngology (ENT),0fec5b2d-e0d1-43fb-88fe-8ac79b2c50b0
37290,37290,82501492,Internal Medicine,e8c5bda2-ff6b-49de-b098-dacb74b659bc
37291,37291,88940471,Family Medicine,b986db58-4fa0-4070-af85-d522e7e3585e
37292,37292,94485146,Otorhinolaryngology (ENT),2a7216d2-1351-4135-96ae-b577273685b6
37293,37293,86353646,General Practitioner,b439c5fb-9055-4447-98eb-2f31f75bce0c
37294,37294,95792200,Obstetrics and Gynaecology (O&G),61806b10-61df-45c4-978c-dd07bf74a0cc
37295,37295,90097874,Cardiology,42fa0bf5-04bf-485c-bd26-0157b82fa033
37296,37296,81230280,Orthopaedics,45f25091-4284-42d1-a3a9-c5e881970752
37297,37297,88751751,Otorhinolaryngology (ENT),20c02579-6501-4e00-98f0-9adfdfdff3ba
37298,37298,93620753,General Practitioner,187fd93a-4fd5-49d1-ab6c-5cc880bc61ab
37299,37299,97912001,Obstetrics and Gynaecology (O&G),586785b7-b9b0-4c6f-8196-00ec5e24b804
37300,37300,81943881,Ophthalmology,101e4ee6-3a43-4887-9f90-f682c1391ef8
37301,37301,98348332,Otorhinolaryngology (ENT),f08ee92b-2e74-4c76-9f24-ab30ac9e6e5c
37302,37302,81931931,Paediatrics,a5ed9970-9bde-470a-8d1b-83e5e1f68dd1
37303,37303,81535093,General Practitioner,776fcfcc-d55d-4858-aa37-566d6ccd815b
37304,37304,94526422,Otorhinolaryngology (ENT),58517df3-9c18-48b8-8bdb-1a50aab29d06
37305,37305,92148165,Otorhinolaryngology (ENT),d8c2029f-0b3b-4eb4-ac0f-c8eac91aed63
37306,37306,83229124,Ophthalmology,0b6b10bc-0753-48f0-93ef-71cb04f72055
37307,37307,91206603,Obstetrics and Gynaecology (O&G),831b89b6-8656-4a8f-a4bf-8703d82510b0
37308,37308,93369709,Obstetrics and Gynaecology (O&G),35c4365e-abe4-4cc1-a876-6c33650e3cac
37309,37309,89192364,Otorhinolaryngology (ENT),351b35fa-df5b-4401-93b6-ae6b1094dba0
37310,37310,91513636,Family Medicine,100d0928-abbb-4fa3-9953-bdac4d061809
37311,37311,91903164,Otorhinolaryngology (ENT),3059fe2f-98a8-4b01-ba1e-b87c11062d40
37312,37312,85563902,Family Medicine,fd198471-9837-452b-8115-426d2b0a840a
37313,37313,89369569,Internal Medicine,c77a02d5-13eb-47d9-94bc-d385cc531d6e
37314,37314,87494522,Internal Medicine,e9a74d21-2681-4549-bd16-b7f67d3e835e
37315,37315,98179686,Cardiology,fb4205ab-9222-4555-9577-a480da740639
37316,37316,99064723,Ophthalmology,04e0073e-4b93-4b32-aa98-394b732a78cf
37317,37317,89559854,Orthopaedics,337871c1-64f2-421a-8f5b-7c167a676073
37318,37318,87560607,Dermatology,ffc55116-3394-42d3-9634-0309b8d894ac
37319,37319,87391770,Paediatrics,79963318-7234-42fc-8102-8574ef6d917b
37320,37320,98682946,Cardiology,d87dc518-2d4e-4c00-80d4-64eeecb3dfea
37321,37321,86140144,Family Medicine,e2a90f8c-5ff0-40af-8ac6-7027239847ab
37322,37322,93581975,Dermatology,86d4904c-7f5c-418b-b8e1-90dfab7ca046
37323,37323,85115421,Family Medicine,790bb6d0-c08f-40a4-aa1a-fd9e2342a135
37324,37324,96803807,Internal Medicine,bd1e483f-19e9-404f-b2d4-90ca2f02cce2
37325,37325,83135611,Cardiology,3e0d0769-428e-495c-85dc-97d04773439e
37326,37326,80761848,Orthopaedics,14935593-51e2-485e-a863-ba3dba864ccc
37327,37327,97172184,Orthopaedics,bca71614-4670-466d-b835-f8f146dfa488
37328,37328,81969272,Cardiology,ad5c6dbd-64ec-4f2b-b934-f4079354d1ce
37329,37329,95231491,Otorhinolaryngology (ENT),a19540e2-60ea-498b-910b-836cf92e2c6a
37330,37330,82951496,Obstetrics and Gynaecology (O&G),ace6afed-a8c1-4480-aa53-620097987aa9
37331,37331,94135714,Cardiology,c439f400-28ae-49a0-b69d-72a351a98dde
37332,37332,90904465,Cardiology,0bff46cc-437d-4bc6-b6c9-d050132097a5
37333,37333,90077898,General Practitioner,cb7c6a01-25ab-44a5-b396-40daf0266bf8
37334,37334,94891611,Dermatology,7eb24afe-efb3-4df0-b6f6-01da116a5e96
37335,37335,83252848,Internal Medicine,b80a1cb0-7e0e-4eb9-af5d-15700f3ba1b9
37336,37336,96195714,Obstetrics and Gynaecology (O&G),912a3670-9257-4335-bff8-a00c90112b0e
37337,37337,99228552,Paediatrics,6b88ab80-a605-46ba-b981-c37b728797e6
37338,37338,92337249,Internal Medicine,dbe965ff-013c-4b39-84ac-1b738316f646
37339,37339,85818495,Orthopaedics,8658d3fa-bc9b-4035-bd46-893986558cf7
37340,37340,84490555,General Practitioner,24924af2-c8c6-4234-8cec-911428dd83d1
37341,37341,83732324,Family Medicine,9f538502-1f9e-4c27-8c3d-5c315f996dd4
37342,37342,82305296,Family Medicine,046c0ab6-fbc9-4eaf-b0f5-85edcc1a35da
37343,37343,92837964,Cardiology,6c32bf6c-7614-4102-96ee-4d8ef1a00529
37344,37344,91106947,Cardiology,ac59eb5f-705a-4ff8-b7ed-2141d8fa9ea8
37345,37345,97598921,Paediatrics,29c31c71-05ed-404c-9ef6-297f4e334b28
37346,37346,91173397,Ophthalmology,3fb129f5-5c83-46a6-8ffc-83dbbde0c920
37347,37347,98572890,Family Medicine,a4fdc618-b7da-4343-b4d0-5d6799fb887e
37348,37348,95920396,General Practitioner,c6171057-81cc-4c4c-9b7e-8b1f8216b71c
37349,37349,84106701,Orthopaedics,96d39c35-02d3-4f53-bca2-24e9f872ba56
37350,37350,93990506,General Practitioner,4f09c50a-be92-456c-8a5c-a909422a7c85
37351,37351,99329610,Dermatology,44abe182-d4e5-48e4-b333-1928671061db
37352,37352,88184876,Dermatology,66616052-68a2-4070-980f-40c4d85f0431
37353,37353,82034423,Family Medicine,43346db9-4909-4bdd-81ee-b0af6ae2f657
37354,37354,96131400,Otorhinolaryngology (ENT),572ad96c-8028-4c8e-b9be-abbefbffbce8
37355,37355,86005334,Ophthalmology,f5b25268-3c7e-437e-9fb5-f1a9afcd87e1
37356,37356,81604151,Cardiology,62fec459-d4f4-4c7d-8db7-2ebc900ed94c
37357,37357,99984929,Ophthalmology,653e6142-357a-4eff-a1ce-33c15de1db9a
37358,37358,97984322,Internal Medicine,276294ce-f3aa-4868-a549-8b5fdbc00208
37359,37359,97333318,Orthopaedics,addd3c8e-c21d-4a09-88df-f33a9a4dba33
37360,37360,81618865,Dermatology,7e010d36-2d5f-474b-b39b-123813d00e57
37361,37361,93324475,Obstetrics and Gynaecology (O&G),ca17f6fd-a42a-4f69-a8af-fbeebe819ae2
37362,37362,82614529,Paediatrics,4f7c2026-a2c5-40a6-a989-866fbfb8c420
37363,37363,86126719,Family Medicine,fc4018c9-ddb9-4b5e-8c9b-6fb394bd0e78
37364,37364,87544494,Cardiology,947a5e7e-4ce4-4a6b-8982-3908a02ea513
37365,37365,83210177,Obstetrics and Gynaecology (O&G),6712ae7d-6371-4163-8163-4996a502f7b9
37366,37366,99919396,Orthopaedics,a41605f3-2ced-44c4-9f5a-cb38a6eafa4c
37367,37367,87410585,Dermatology,2f48f2f5-bef1-4895-9fe8-ab2808558061
37368,37368,92455112,Paediatrics,cec73719-5722-4467-ba2c-96d2ec054840
37369,37369,95241684,Obstetrics and Gynaecology (O&G),28a186e7-8d3e-4e38-96ec-c94979ec0ce2
37370,37370,93364505,General Practitioner,8ea8f7a2-aaf3-44fd-a6a8-c5023caf2eb5
37371,37371,82495833,General Practitioner,5f98bd05-e0a3-4c15-9438-3ce2de5f1b74
37372,37372,98054911,Orthopaedics,c641ac22-6ae8-413d-8a08-6baaf5e29d14
37373,37373,92667084,Cardiology,fb48ea47-b9cb-49b5-abab-02f5b2ca6a52
37374,37374,99753746,Paediatrics,244a6327-7c1c-4cde-8e11-ba9043d96087
37375,37375,90075332,Orthopaedics,70229b0f-c60a-4573-99ae-33ebf4e10af1
37376,37376,90287384,Cardiology,1dd98efd-4955-460b-8db4-0f2bc5263410
37377,37377,87697335,Dermatology,ac0b8c52-2fab-4239-8997-a2f5fcafbeed
37378,37378,88904319,Obstetrics and Gynaecology (O&G),91737fa2-1040-43cc-b228-3898b0713eca
37379,37379,93653248,General Practitioner,29d498ab-62b0-40bf-ad3b-d0913eb38448
37380,37380,86732576,Otorhinolaryngology (ENT),1f8e6e7f-40dc-4fc0-af4c-cd62fe42414d
37381,37381,81957495,Cardiology,21b85b32-4ce6-4705-8928-a29cbae28333
37382,37382,91030823,Family Medicine,095532d3-dcdd-4557-b881-31c32c02928c
37383,37383,87834154,Dermatology,045e74a7-0b82-4611-8dbe-c948b402ba67
37384,37384,91848905,Obstetrics and Gynaecology (O&G),05c6f064-c696-4a51-aec6-4ecd072bba5e
37385,37385,83280703,Orthopaedics,5a23cd0f-4049-4c41-b6ee-2924a9e929c6
37386,37386,95926999,Orthopaedics,088c4752-0215-4fc8-9827-39ce7ef93582
